,D00040,D00066,D00067,D00075,D00088,D00094,D00105,D00129,D00143,D00163,D00182,D00187,D00188,D00211,D00246,D00279,D00299,D00312,D00316,D00327,D00348,D00443,D00462,D00506,D00554,D00565,D00577,D00585,D00586,D00596,D00627,D00690,D00730,D00898,D00930,D00950,D00951,D00954,D00956,D00961,D00962,D00965,D01115,D01132,D01161,D01217,D01294,D01387,D01441,D01689,D02217,D02367,D04066,D05341
D00040,1.0,0.41857993197278914,0.23648351648351645,0.33790691417810065,0.37675213675213676,0.06060606060606061,0.27323348694316435,0.250187969924812,0.6968577907353417,0.47932963722437416,0.3253006253006253,0.36361502347417846,0.4179067460317461,0.12828106852497098,0.2800952380952381,0.014705882352941176,0.38541083099906637,0.18299319727891156,0.0,0.35815972222222225,0.05982905982905983,0.29411564625850345,0.4374779541446209,0.0,0.27388059701492534,0.021367521367521368,0.0,0.25210970464135024,0.037037037037037035,0.0,0.0,0.26300439854656726,0.0,0.0,0.29824561403508776,0.32746512746512746,0.28858983206809297,0.32746512746512746,0.2771741560473955,0.0,0.02040816326530612,0.01098901098901099,0.26098412698412704,0.025974025974025976,0.23145658263305322,0.3878968253968254,0.2910714285714286,0.2650055370985604,0.0,0.2718864468864469,0.0,0.3087885154061625,0.2392063492063492,0.0
D00066,0.41857993197278914,1.0,0.2867816091954023,0.548136645962733,0.5064935064935067,0.0410958904109589,0.2440886699507389,0.1895794681508967,0.6011904761904763,0.4488888888888889,0.484215167548501,0.23150684931506849,0.261624649859944,0.09378197560015741,0.36666666666666664,0.03888888888888889,0.2103835978835979,0.22763157894736838,0.018779342723004695,0.5498168498168499,0.04054054054054054,0.4618212197159567,0.580072463768116,0.05263157894736842,0.23906249999999998,0.04225352112676056,0.0,0.3691176470588236,0.01754385964912281,0.023255813953488372,0.0,0.3330687830687831,0.02469135802469136,0.0,0.1632113821138211,0.4815696649029984,0.30619803476946333,0.4815696649029984,0.43029556650246314,0.017670682730923697,0.03333333333333333,0.02811244979919679,0.4236533957845434,0.018779342723004695,0.24460518384569016,0.7628787878787878,0.3978142076502732,0.39302022178734514,0.017006802721088437,0.4099567099567101,0.04065040650406504,0.3599531615925059,0.2212925170068027,0.0
D00067,0.23648351648351645,0.2867816091954023,1.0,0.38750000000000007,0.29901960784313725,0.012658227848101266,0.8449612403100776,0.19422619047619047,0.246031746031746,0.23809523809523808,0.3994623655913979,0.21561181434599153,0.2454954954954955,0.060280546327057954,0.1822784810126582,0.015151515151515152,0.1769230769230769,0.6349206349206349,0.013157894736842105,0.28695652173913044,0.0125,0.2847619047619048,0.22341269841269842,0.06666666666666667,0.7386666666666667,0.00865800865800866,0.055555555555555566,0.24641350210970467,0.012345679012345678,0.029962546816479405,0.04008438818565401,0.1969896004378763,0.01694915254237288,0.051282051282051294,0.16829131652661064,0.39784946236559143,0.1645021645021645,0.39784946236559143,0.4628415300546448,0.007575757575757577,0.012152777777777778,0.022727272727272728,0.2513157894736842,0.03603603603603604,0.4191780821917809,0.259375,0.23339947089947088,0.19560846560846556,0.014705882352941176,0.2353909465020576,0.11458333333333334,0.3890625000000001,0.5555555555555556,0.0
D00075,0.3379069141781007,0.548136645962733,0.38750000000000007,1.0,0.6333333333333334,0.02666666666666667,0.4134038800705468,0.2201201201201201,0.41216931216931224,0.3480706075533662,0.6392156862745099,0.29047619047619044,0.3262626262626263,0.06853741496598639,0.31262939958592134,0.04918032786885246,0.26292517006802724,0.3067567567567568,0.027777777777777776,0.4935672514619884,0.02631578947368421,0.423405972558515,0.3956738250855898,0.040229885057471264,0.33425499231950845,0.03240740740740741,0.0,0.37731092436974795,0.025974025974025976,0.015325670498084292,0.0,0.31493506493506496,0.03636363636363636,0.0,0.17986111111111108,0.6364145658263305,0.25286404416839203,0.6364145658263305,0.6136567834681044,0.017857142857142856,0.040293040293040296,0.023529411764705882,0.39575091575091575,0.027777777777777776,0.3252063492063492,0.4930905695611579,0.361421130952381,0.32414104882459316,0.016835016835016835,0.3660544217687075,0.03571428571428571,0.461904761904762,0.38959706959706963,0.0
D00088,0.37675213675213676,0.5064935064935066,0.29901960784313725,0.6333333333333334,1.0,0.023255813953488372,0.2645344705046197,0.25541838134430733,0.46892655367231645,0.4085411942554801,0.5717514124293787,0.31295961422543705,0.3486486486486487,0.09018759018759019,0.41051587301587306,0.04225352112676056,0.27863247863247864,0.24418604651162795,0.016064257028112452,0.5263440860215055,0.022988505747126436,0.3622448979591838,0.4072796934865901,0.043478260869565216,0.31891156462585035,0.05761316872427984,0.0,0.3927619047619049,0.02681992337164751,0.02040816326530612,0.0,0.36672545561434455,0.020202020202020204,0.0,0.22905131044665933,0.5694915254237289,0.25757575757575757,0.5694915254237289,0.4525252525252526,0.02624113475177305,0.05333333333333334,0.01388888888888889,0.35167310167310173,0.016064257028112452,0.26732348111658466,0.4603968253968255,0.3172863666014351,0.3531179138321996,0.02446483180428135,0.39899749373433596,0.02456140350877193,0.4584415584415585,0.2571428571428572,0.0
D00094,0.06060606060606061,0.0410958904109589,0.012658227848101266,0.02666666666666667,0.023255813953488372,1.0,0.0,0.06367041198501873,0.01282051282051282,0.05063291139240506,0.024096385542168676,0.0842911877394636,0.09876543209876543,0.08933333333333333,0.03703703703703704,0.016129032258064516,0.04980842911877395,0.020618556701030927,0.05,0.03571428571428571,0.8866666666666667,0.019157088122605366,0.013513513513513514,0.05263157894736842,0.0,0.009132420091324202,0.03389830508474576,0.031914893617021274,0.02192982456140351,0.08958333333333333,0.039473684210526314,0.02666666666666667,0.01818181818181818,0.047619047619047616,0.06521739130434784,0.024096385542168676,0.047619047619047616,0.024096385542168676,0.023255813953488372,0.011904761904761904,0.04307116104868915,0.03614457831325301,0.018115942028985508,0.013888888888888888,0.0125,0.02564102564102564,0.047058823529411764,0.04575163398692811,0.010101010101010102,0.03125,0.019841269841269844,0.03571428571428571,0.011111111111111112,0.07857142857142857
D00105,0.27323348694316435,0.2440886699507389,0.8449612403100776,0.4134038800705468,0.2645344705046197,0.0,1.0,0.19502164502164504,0.2652380952380952,0.25572196620583715,0.3867291178766588,0.2004273504273504,0.21265492498369212,0.05618672665916761,0.1609403254972875,0.015873015873015872,0.1963809523809524,0.5364583333333334,0.0136986301369863,0.24527260179434093,0.0,0.2621808143547274,0.24398496240601503,0.03389830508474576,0.795744680851064,0.00900900900900901,0.0584795321637427,0.2063291139240506,0.01282051282051282,0.019157088122605366,0.04166666666666667,0.17364532019704434,0.017857142857142856,0.05376344086021506,0.16808943089430894,0.38454332552693204,0.1734877734877735,0.38454332552693204,0.48894269572235677,0.007843137254901962,0.012544802867383513,0.011627906976744186,0.24533333333333338,0.03755868544600939,0.46473429951690826,0.26490015360983105,0.21398809523809523,0.17685185185185184,0.015151515151515152,0.19670781893004113,0.09071729957805907,0.36613756613756615,0.6428571428571429,0.0
D00129,0.250187969924812,0.1895794681508967,0.19422619047619047,0.2201201201201201,0.25541838134430733,0.06367041198501873,0.19502164502164504,1.0,0.21363826232247282,0.29840692640692645,0.22140921409214093,0.5387323943661971,0.5932659932659932,0.11352102884949601,0.1539426523297491,0.06493506493506493,0.443226788432268,0.15695045695045695,0.02696629213483146,0.20264550264550266,0.07116104868913858,0.1925287356321839,0.17551020408163262,0.0,0.19538152610441764,0.06130268199233717,0.0,0.16241496598639454,0.021052631578947368,0.009433962264150943,0.0,0.124487594390507,0.013513513513513514,0.036585365853658534,0.6474401967359713,0.2197831978319783,0.15335775335775337,0.2197831978319783,0.1979328165374677,0.0,0.0,0.0,0.1724896480331263,0.06976744186046512,0.20048590864917393,0.17139917695473247,0.12875457875457874,0.16683006535947711,0.0,0.19175438596491226,0.006410256410256411,0.2441056910569106,0.17425925925925925,0.01873536299765808
D00143,0.6968577907353419,0.6011904761904763,0.246031746031746,0.41216931216931224,0.46892655367231645,0.01282051282051282,0.2652380952380952,0.21363826232247282,1.0,0.5532494758909854,0.39765807962529276,0.25888030888030883,0.2985507246376811,0.11767020857929948,0.326432022084196,0.03125,0.2941496598639456,0.2037037037037037,0.02702702702702703,0.47183908045977013,0.012658227848101266,0.3263736263736265,0.5796296296296297,0.021857923497267763,0.27882783882783885,0.01777777777777778,0.0,0.27575187969924814,0.02531645569620253,0.014981273408239702,0.0,0.29907235621521333,0.03508771929824561,0.0,0.24574314574314576,0.39531615925058555,0.3441025641025642,0.39531615925058555,0.3181818181818182,0.01744186046511628,0.031914893617021274,0.03488372093023256,0.3173669467787115,0.02702702702702703,0.2461091753774681,0.5459706959706961,0.3229691876750701,0.34383394383394383,0.016501650165016504,0.3418650793650794,0.022988505747126436,0.31991341991342,0.2488095238095238,0.0
D00163,0.4793296372243741,0.44888888888888895,0.23809523809523808,0.3480706075533662,0.40854119425548,0.05063291139240506,0.25572196620583715,0.2984069264069264,0.5532494758909854,1.0,0.3335897435897436,0.24162028447742728,0.2778439153439154,0.11634285714285715,0.3007610350076104,0.0,0.27420091324200924,0.21312427409988383,0.0,0.38057445200302353,0.05,0.31183574879227055,0.4096602387511479,0.0,0.264818763326226,0.0,0.0,0.2081881533101045,0.0,0.03260869565217391,0.04878048780487805,0.2587595532039977,0.0,0.0,0.2723647186147186,0.3313919413919414,0.3041269841269842,0.3313919413919414,0.27746031746031746,0.022222222222222223,0.04736842105263159,0.010869565217391304,0.32189805499664653,0.012658227848101266,0.2592369477911647,0.4184557438794727,0.26889329805996476,0.3241916519694298,0.009433962264150943,0.3036796536796537,0.0,0.3022058823529412,0.22473015873015872,0.10869565217391304
