,D00040,D00066,D00067,D00075,D00088,D00094,D00105,D00129,D00143,D00163,D00182,D00187,D00188,D00211,D00246,D00279,D00299,D00312,D00316,D00327,D00348,D00443,D00462,D00506,D00554,D00565,D00577,D00585,D00586,D00596,D00627,D00690,D00730,D00898,D00930,D00950,D00951,D00954,D00956,D00961,D00962,D00965,D01115,D01132,D01161,D01217,D01294,D01387,D01441,D01689,D02217,D02367,D04066,D05341
D00040,1.0,0.49464285714285716,0.30260557053009884,0.43609385783298843,0.4650793650793652,0.10601092896174866,0.3197981756805286,0.3460241512873092,0.7422113997113998,0.5876237457632808,0.4232063492063493,0.4202951593860686,0.4708875002992651,0.16307735860301567,0.3818375077303649,0.04827586206896552,0.4556753519017672,0.2088624338624339,0.018181818181818184,0.45079365079365086,0.10601092896174866,0.39143772893772905,0.49667774086378746,0.037037037037037035,0.3293684710351378,0.058201058201058205,0.01149425287356322,0.3368131868131868,0.05,0.025,0.03787878787878788,0.34525049603174607,0.012578616352201259,0.027322404371584702,0.37959770114942526,0.4260634920634922,0.45561780267662627,0.4260634920634922,0.3565866456775548,0.02666666666666667,0.04978354978354979,0.01875,0.3722510822510823,0.05846153846153846,0.30010166601075694,0.4745859213250518,0.4205981896890988,0.3479969765684052,0.030303030303030307,0.3893866020984666,0.027777777777777776,0.4237619047619049,0.2684361337587144,0.0547008547008547
D00066,0.49464285714285716,1.0,0.3089635854341736,0.636340852130326,0.6158190646562741,0.10734463276836159,0.26208301502419146,0.30108100711548985,0.6260758211977725,0.5373385012919897,0.5654485049833888,0.33908730158730155,0.3597402597402597,0.15515010351966876,0.42573918456271403,0.06918238993710693,0.28954437375490005,0.26005685856432126,0.043715846994535526,0.6088260945403804,0.10734463276836159,0.573792873792874,0.6387651821862349,0.14782608695652175,0.287646304312971,0.08908045977011494,0.012121212121212123,0.3976936856247201,0.05555555555555556,0.06486486486486487,0.04232804232804233,0.3808716707021792,0.056737588652482275,0.01129943502824859,0.23213141025641026,0.5621262458471762,0.3922710622710624,0.5621262458471762,0.5002701789935833,0.04190476190476191,0.06849315068493152,0.08796296296296297,0.5312056737588654,0.07222222222222223,0.3076089695137314,0.8361111111111111,0.46890598290598295,0.4359231411862992,0.07520325203252033,0.46506579839913187,0.06060606060606062,0.5175661375661378,0.293670697118973,0.021621621621621623
D00067,0.30260557053009884,0.3089635854341736,1.0,0.4059280855199223,0.3560802833530107,0.05472636815920399,0.8362230362230363,0.25814732142857144,0.27473829201101924,0.2982520624030058,0.45929038281979473,0.2928571428571429,0.3235449735449736,0.12394306030669666,0.21051282051282053,0.10526315789473684,0.24646464646464644,0.6491228070175439,0.06060606060606061,0.3291334396597554,0.05472636815920399,0.3184400394926712,0.25876623376623376,0.17346938775510204,0.7383838383838385,0.08602150537634409,0.11538461538461542,0.35931623931623935,0.05555555555555555,0.14583333333333334,0.11284153005464481,0.2751700680272109,0.15972222222222224,0.10714285714285718,0.23576521517697985,0.4573295985060692,0.18847818847818848,0.4573295985060692,0.5676870748299321,0.09389671361502348,0.05086580086580087,0.10526315789473684,0.2960187353629977,0.10846560846560847,0.48638888888888887,0.2948853615520282,0.2599252897639995,0.24265593561368212,0.07725490196078433,0.2957872972798346,0.11641025641025642,0.44556489262371624,0.5951159951159952,0.026984126984126982
D00075,0.43609385783298843,0.636340852130326,0.4059280855199223,1.0,0.687851037851038,0.07526881720430108,0.4006854256854257,0.32358674463937626,0.49042463709130385,0.46338624338624346,0.7015873015873016,0.41690182245737817,0.45377302436125977,0.1561550151975684,0.37871840094062326,0.07272727272727272,0.3564368964368966,0.3316483516483517,0.047619047619047616,0.5884493284493285,0.07526881720430108,0.5526821326821328,0.48577242862957154,0.10069444444444446,0.3589316344033326,0.06666666666666668,0.017857142857142856,0.41821913718465453,0.058823529411764705,0.06081081081081082,0.03076923076923077,0.3673195084485407,0.0763888888888889,0.016666666666666666,0.2530999864333198,0.6981859410430838,0.3346187146187146,0.6981859410430838,0.6533189033189034,0.04225352112676056,0.06849315068493152,0.06222222222222223,0.5077745383867834,0.08064516129032258,0.3799895914650014,0.5775842044134729,0.47535133711604305,0.39107142857142857,0.059523809523809534,0.4735797535797536,0.07711442786069653,0.6096320346320346,0.4284769775678868,0.02982456140350877
D00088,0.4650793650793652,0.6158190646562741,0.3560802833530107,0.687851037851038,1.0,0.07843137254901962,0.3046753246753247,0.3628555415440663,0.530260047281324,0.5388998152452471,0.6468784838350057,0.4164255706628589,0.44583333333333336,0.1819710358370152,0.5236919459141682,0.057377049180327884,0.3505555555555556,0.28589466089466087,0.02857142857142857,0.6322420634920636,0.07843137254901962,0.5030812324929973,0.46352657004830927,0.10545454545454545,0.353467000835422,0.07828282828282829,0.026881720430107527,0.42926267281106006,0.04954954954954956,0.07666666666666667,0.03286384976525822,0.4554799697656841,0.04848484848484849,0.025252525252525252,0.3342612942612943,0.643979933110368,0.3666666666666667,0.643979933110368,0.5194608809993425,0.06052631578947369,0.0888888888888889,0.06584362139917696,0.5084456424079067,0.05797101449275364,0.3581178081178082,0.5582656473960822,0.43245464852607723,0.45622119815668216,0.08239700374531836,0.5251231527093597,0.07077625570776257,0.5794490231990232,0.3083144368858656,0.04090909090909091
D00094,0.10601092896174866,0.10734463276836159,0.05472636815920399,0.07526881720430108,0.07843137254901962,1.0,0.014925373134328358,0.16119402985074627,0.06770833333333334,0.11021505376344087,0.08585858585858586,0.19692307692307692,0.22076502732240438,0.16749408983451536,0.09577464788732395,0.03571428571428571,0.14343434343434344,0.05555555555555556,0.10833333333333336,0.10101010101010101,0.9515151515151515,0.09452736318407962,0.06010928961748634,0.09722222222222222,0.00925925925925926,0.023655913978494626,0.10666666666666667,0.07594936708860761,0.04975124378109453,0.13725490196078433,0.08888888888888889,0.09915611814345993,0.02,0.16339869281045752,0.14,0.08585858585858586,0.09950248756218909,0.08585858585858586,0.061904761904761914,0.027777777777777776,0.09523809523809526,0.07762557077625572,0.08920187793427231,0.04232804232804233,0.02813852813852814,0.10382513661202186,0.12254901960784315,0.09451476793248946,0.06827309236947791,0.09649122807017546,0.04057971014492753,0.07164179104477612,0.02564102564102564,0.125
D00105,0.3197981756805286,0.26208301502419146,0.8362230362230363,0.4006854256854257,0.3046753246753247,0.014925373134328358,1.0,0.24203142536475872,0.30070207570207574,0.2993930905695612,0.4189457601222308,0.2661054994388327,0.28428571428571436,0.09757094757094757,0.1929088006011083,0.1111111111111111,0.2596409055425449,0.5450465243568692,0.06349206349206349,0.2815371762740184,0.014925373134328358,0.28228905597326653,0.28654033041788146,0.09,0.7997677119628341,0.09039548022598871,0.12244897959183677,0.31780219780219776,0.057971014492753624,0.10416666666666667,0.09971751412429379,0.24680533751962322,0.15217391304347827,0.11320754716981135,0.23106060606060608,0.41633138103726347,0.19372637944066518,0.41633138103726347,0.5655333092833094,0.09803921568627451,0.05292792792792793,0.06578947368421052,0.26889449348465744,0.09562841530054646,0.5362218678008152,0.2804949767213918,0.232731694828469,0.2265619357168653,0.06706827309236947,0.2557213930348259,0.09479166666666668,0.41521093285799177,0.6666666666666666,0.025
D00129,0.3460241512873092,0.30108100711548985,0.25814732142857144,0.32358674463937626,0.3628555415440663,0.16119402985074627,0.24203142536475872,1.0,0.31586059891144636,0.3574669583290273,0.3152329749103943,0.6484567901234567,0.7245791245791247,0.21957055290388627,0.2567687074829932,0.08080808080808081,0.5253760128760129,0.19102122776821573,0.04684684684684685,0.31474019807353143,0.14875621890547264,0.2744057158119658,0.2522629222629223,0.023076923076923078,0.24093170511080955,0.0863849765258216,0.04477611940298507,0.2768740031897927,0.02845528455284553,0.05303030303030303,0.02380952380952381,0.21563190677114727,0.0125,0.08333333333333334,0.712936962027871,0.3130824372759857,0.296982646982647,0.3130824372759857,0.28821548821548826,0.03137254901960785,0.05075757575757576,0.018315018315018316,0.2703743188817815,0.06981981981981983,0.25265567765567765,0.2906481481481481,0.26825487944890924,0.2679470899470899,0.023333333333333334,0.31965210063801613,0.032128514056224904,0.31030465949820796,0.20952861952861954,0.040392156862745096
D00143,0.7422113997113998,0.6260758211977725,0.27473829201101924,0.49042463709130385,0.530260047281324,0.06770833333333334,0.30070207570207574,0.31586059891144636,1.0,0.6143019163539,0.4741994966484763,0.35023367437160546,0.3852525252525253,0.16245716648942454,0.4164902998236333,0.08333333333333334,0.3726113172541745,0.21912878787878787,0.06455026455026455,0.5386524822695036,0.06770833333333334,0.4013694366635544,0.6511111111111112,0.0544871794871795,0.3183116883116884,0.0737704918032787,0.029239766081871347,0.3609599395313681,0.07246376811594203,0.04978354978354979,0.045454545454545456,0.3637224782386073,0.058823529411764705,0.044444444444444446,0.31007617155158135,0.4712840447534326,0.48044444444444456,0.4712840447534326,0.3633903133903135,0.05555555555555555,0.06444444444444446,0.06060606060606061,0.3975441749026656,0.07291666666666667,0.3446773739081431,0.6286295714867145,0.41264069264069275,0.4140211640211641,0.06862745098039216,0.4138478379857691,0.06428571428571428,0.42665852665852677,0.30551652354931047,0.05
D00163,0.5876237457632808,0.5373385012919897,0.2982520624030058,0.46338624338624346,0.5388998152452471,0.11021505376344087,0.2993930905695612,0.3574669583290273,0.6143019163539,1.0,0.45102040816326533,0.3360458507010231,0.3606926406926407,0.16165149716396252,0.36750610500610514,0.03954802259887006,0.36661914765906367,0.2604931300583474,0.024875621890547265,0.4901276419658773,0.11021505376344087,0.4007881584006152,0.5005002141801047,0.046296296296296294,0.3235048901715568,0.044270833333333336,0.013559322033898306,0.3069264069264069,0.056338028169014086,0.06060606060606061,0.10317460317460317,0.31608382936507934,0.031446540880503145,0.012698412698412698,0.352908615010833,0.4481049562682216,0.39331606856579127,0.4481049562682216,0.36373061095283327,0.04054054054054054,0.08783783783783786,0.046413502109704644,0.40864031147050023,0.05555555555555556,0.33441506410256416,0.48417874396135263,0.3815711086299322,0.3780770231589905,0.0678294573643411,0.40407111997341316,0.03703703703703704,0.4093333333333333,0.28036690085870414,0.12522522522522522
